,Latitude,Longitude,Type
4284,41.971035,-87.708313,Bike Rack
4285,41.972319,-87.656037,Bike Rack
4286,41.971415,-87.679081,Bike Rack
4287,41.972359,-87.654726,Bike Rack
4288,41.804071,-87.66745,Bike Rack
4289,41.880585,-87.749169,Bike Rack
4290,41.972497,-87.66972,Bike Rack
4291,41.971497,-87.679445,Bike Rack
4292,41.804566,-87.626134,Bike Rack
4293,41.971618,-87.679087,Bike Rack
4294,41.803088,-87.721888,Bike Rack
4295,41.803088,-87.721888,Bike Rack
4296,41.882236,-87.625994,Bike Rack
4297,41.879639,-87.625899,Bike Rack
4298,41.885838,-87.626141,Bike Rack
4299,41.880901,-87.625952,Bike Rack
4300,41.8675,-87.625754,Bike Rack
4301,41.877111,-87.625681,Bike Rack
4302,41.887367,-87.626435,Bike Rack
4303,41.883315,-87.6261,Bike Rack
4304,41.88264,-87.62637,Bike Rack
4305,41.879556,-87.629512,Bike Rack
4306,41.894982,-87.630066,Bike Rack
4307,41.880826,-87.629552,Bike Rack
4308,41.802182,-87.614023,Bike Rack
4309,41.773095,-87.612886,Bike Rack
4310,41.89199,-87.613357,Bike Rack
4311,41.89199,-87.613357,Bike Rack
4312,41.89199,-87.613357,Bike Rack
4313,41.891016,-87.62424,Bike Rack
4314,41.87369,-87.764746,Bike Rack
4315,41.875041,-87.617465,Bike Rack
4316,41.875265,-87.657049,Bike Rack
4317,41.763584,-87.637213,Bike Rack
4318,41.878152,-87.639723,Bike Rack
4319,41.881974,-87.639867,Bike Rack
4320,41.881974,-87.639867,Bike Rack
4321,41.803773,-87.621138,Bike Rack
4322,41.802183,-87.630548,Bike Rack
4323,41.971971,-87.728252,Bike Rack
4324,41.802849,-87.662202,Bike Rack
4325,41.73034,-87.611734,Bike Rack
4326,41.891879,-87.614765,Bike Rack
4327,41.891879,-87.614765,Bike Rack
4328,41.891099,-87.658838,Bike Rack
4329,41.891099,-87.658838,Bike Rack
4330,41.934232,-87.641449,Bike Rack
4331,41.972862,-87.668161,Bike Rack
4332,41.973649,-87.657798,Bike Rack
4333,41.802823,-87.664631,Bike Rack
4334,41.803857,-87.590338,Bike Rack
4335,41.803857,-87.590338,Bike Rack
4336,41.802761,-87.660987,Bike Rack
4337,41.973411,-87.659935,Bike Rack
4338,41.97388,-87.655144,Bike Rack
4339,41.973974,-87.655147,Bike Rack
4340,41.972783,-87.670932,Bike Rack
4341,41.973114,-87.688911,Bike Rack
4342,41.974036,-87.651326,Bike Rack
4343,41.909507,-87.752286,Bike Rack
4344,41.973536,-87.668256,Bike Rack
4345,41.931334,-87.752454,Bike Rack
4346,41.973106,-87.713283,Bike Rack
4347,41.973951,-87.659565,Bike Rack
4348,41.974125,-87.65782,Bike Rack
4349,41.802155,-87.685654,Bike Rack
4350,41.916989,-87.752507,Bike Rack
4351,41.916988,-87.752563,Bike Rack
4352,41.89187,-87.614779,Bike Rack
4353,41.891165,-87.668172,Bike Rack
4354,41.972665,-87.748022,Bike Rack
4355,41.916913,-87.752727,Bike Rack
4356,41.802039,-87.63054,Bike Rack
4357,41.9738,-87.667948,Bike Rack
4358,41.692303,-87.635478,Bike Rack
4359,41.910927,-87.641336,Bike Rack
4360,41.97321,-87.748191,Bike Rack
4361,41.882003,-87.626038,Bike Rack
4362,41.88067,-87.625939,Bike Rack
4363,41.897409,-87.626587,Bike Rack
4364,41.899851,-87.625837,Bike Rack
4365,41.974155,-87.701459,Bike Rack
4366,41.974155,-87.701459,Bike Rack
4367,41.974155,-87.701459,Bike Rack
4368,41.973012,-87.76544,Bike Rack
4369,41.800765,-87.703816,Bike Rack
4370,41.802299,-87.587969,Bike Rack
4371,41.916955,-87.753541,Bike Rack
4372,41.953418,-87.754841,Bike Rack
4373,41.974348,-87.684058,Bike Rack
4374,41.800288,-87.728072,Bike Rack
4375,41.800288,-87.728072,Bike Rack
4376,41.872849,-87.753432,Bike Rack
4377,41.800111,-87.723537,Bike Rack
4378,41.938863,-87.754593,Bike Rack
4379,41.800043,-87.723173,Bike Rack
4380,41.974522,-87.679511,Bike Rack
4381,41.974522,-87.679511,Bike Rack
4382,41.974522,-87.679511,Bike Rack
4383,41.801088,-87.664879,Bike Rack
4384,41.765903,-87.612297,Bike Rack
4385,41.97548,-87.657875,Bike Rack
4386,41.974978,-87.668105,Bike Rack
4387,41.975595,-87.656489,Bike Rack
4388,41.76335,-87.637499,Bike Rack
4389,41.909644,-87.754499,Bike Rack
4390,41.975118,-87.679173,Bike Rack
4391,41.975118,-87.679173,Bike Rack
4392,41.799463,-87.759848,Bike Rack
4393,41.974154,-87.750229,Bike Rack
4394,41.909464,-87.754788,Bike Rack
4395,41.916988,-87.754744,Bike Rack
4396,41.800091,-87.703559,Bike Rack
4397,41.931573,-87.75493,Bike Rack
4398,41.880259,-87.754015,Bike Rack
4399,41.974862,-87.698819,Bike Rack
4400,41.974862,-87.698819,Bike Rack
4401,41.97513,-87.684116,Bike Rack
4402,41.800514,-87.731802,Bike Rack
4403,41.887177,-87.753816,Bike Rack
4404,41.890882,-87.686502,Bike Rack
4405,41.874675,-87.693531,Bike Rack
4406,41.974819,-87.713692,Bike Rack
4407,41.974112,-87.766164,Bike Rack
4408,41.799282,-87.723149,Bike Rack
4409,41.97559,-87.669425,Bike Rack
4410,41.89485,-87.75517,Bike Rack
4411,41.895054,-87.755192,Bike Rack
4412,41.965453,-87.64005,Bike Rack
4413,41.965453,-87.64005,Bike Rack
4414,41.975307,-87.688941,Bike Rack
4415,41.974993,-87.701133,Bike Rack
4416,41.974993,-87.701133,Bike Rack
4417,41.97569,-87.668183,Bike Rack
4418,41.799742,-87.703549,Bike Rack
4419,41.799426,-87.723515,Bike Rack
4420,41.799426,-87.723515,Bike Rack
4421,41.875067,-87.642264,Bike Rack
4422,41.965453,-87.64005,Bike Rack
4423,41.891976,-87.614845,Bike Rack
4424,41.891347,-87.668538,Bike Rack
4425,41.891526,-87.624322,Bike Rack
4426,41.891585,-87.658788,Bike Rack
4427,41.97653,-87.660036,Bike Rack
4428,41.975939,-87.699037,Bike Rack
4429,41.965453,-87.64005,Bike Rack
4430,41.801089,-87.584791,Bike Rack
4431,41.89503,-87.755764,Bike Rack
4432,41.924172,-87.75621,Bike Rack
4433,41.917002,-87.755972,Bike Rack
4434,41.887236,-87.755454,Bike Rack
4435,41.909554,-87.755883,Bike Rack
4436,41.974605,-87.811817,Bike Rack
4437,41.976248,-87.671939,Bike Rack
4438,41.799605,-87.641464,Bike Rack
4439,41.775271,-87.751894,Bike Rack
4440,41.976558,-87.66822,Bike Rack
4441,41.976494,-87.679208,Bike Rack
4442,41.931298,-87.756792,Bike Rack
4443,41.706213,-87.63621,Bike Rack
4444,41.976412,-87.699123,Bike Rack
4445,41.976823,-87.659684,Bike Rack
4446,41.873795,-87.755523,Bike Rack
4447,41.976726,-87.679581,Bike Rack
4448,41.976059,-87.796152,Bike Rack
4449,41.799588,-87.626003,Bike Rack
4450,41.968048,-87.758197,Bike Rack
4451,41.976909,-87.659687,Bike Rack
4452,41.777502,-87.752807,Bike Rack
4453,41.976992,-87.66851,Bike Rack
4454,41.977219,-87.668252,Bike Rack
4455,41.976892,-87.692311,Bike Rack
4456,41.977503,-87.654837,Bike Rack
4457,41.931268,-87.757418,Bike Rack
4458,41.887083,-87.756181,Bike Rack
4459,41.891665,-87.674586,Bike Rack
4460,41.800493,-87.588547,Bike Rack
4461,41.977361,-87.668559,Bike Rack
4462,41.977361,-87.668559,Bike Rack
4463,41.977361,-87.668559,Bike Rack
4464,41.800369,-87.584109,Bike Rack
4465,41.809319,-87.612921,Bike Rack
4466,41.891434,-87.66534,Bike Rack
4467,41.891501,-87.647424,Bike Rack
4468,41.88044,-87.640387,Bike Rack
4469,41.867185,-87.640217,Bike Rack
4470,41.977246,-87.66006,Bike Rack
4471,41.977303,-87.655195,Bike Rack
4472,41.924196,-87.757476,Bike Rack
4473,41.977275,-87.660061,Bike Rack
4474,41.977112,-87.689355,Bike Rack
4475,41.920551,-87.757694,Bike Rack
4476,41.977694,-87.669551,Bike Rack
4477,41.799049,-87.625557,Bike Rack
4478,41.880179,-87.756793,Bike Rack
4479,41.909289,-87.757782,Bike Rack
4480,41.798456,-87.664516,Bike Rack
4481,41.977488,-87.668191,Bike Rack
4482,41.923971,-87.757871,Bike Rack
4483,41.977493,-87.668553,Bike Rack
4484,41.891725,-87.632728,Bike Rack
4485,41.891741,-87.648724,Bike Rack
4486,41.874486,-87.706126,Bike Rack
4487,41.918349,-87.642565,Bike Rack
4488,41.978324,-87.660096,Bike Rack
4489,41.978132,-87.668472,Bike Rack
4490,41.977963,-87.679571,Bike Rack
4491,41.799358,-87.590596,Bike Rack
4492,41.799338,-87.591934,Bike Rack
4493,41.797439,-87.668504,Bike Rack
4494,41.799468,-87.584206,Bike Rack
4495,41.797532,-87.659986,Bike Rack
4496,41.797244,-87.723377,Bike Rack
4497,41.894966,-87.758112,Bike Rack
4498,41.977807,-87.692429,Bike Rack
4499,41.798015,-87.620745,Bike Rack
4500,41.976637,-87.76845,Bike Rack
4501,41.978383,-87.660098,Bike Rack
4502,41.978383,-87.660098,Bike Rack
4503,41.97807,-87.67927,Bike Rack
4504,41.797485,-87.580597,Bike Rack
4505,41.978441,-87.6601,Bike Rack
4506,41.751058,-87.611439,Bike Rack
4507,41.891698,-87.633957,Bike Rack
4508,41.978471,-87.660101,Bike Rack
4509,41.796951,-87.677913,Bike Rack
4510,41.976906,-87.768985,Bike Rack
4511,41.978867,-87.654863,Bike Rack
4512,41.816847,-87.613294,Bike Rack
4513,41.997517,-87.76157,Bike Rack
4514,41.978653,-87.659745,Bike Rack
4515,41.799177,-87.740314,Bike Rack
4516,41.978734,-87.66011,Bike Rack
4517,41.796319,-87.723415,Bike Rack
4518,41.977337,-87.769036,Bike Rack
4519,41.795315,-87.791452,Bike Rack
4520,41.844348,-87.640506,Bike Rack
4521,41.957047,-87.76058,Bike Rack
4522,41.979073,-87.668435,Bike Rack
4523,41.978359,-87.689045,Bike Rack
4524,41.796775,-87.683362,Bike Rack
4525,41.891779,-87.631293,Bike Rack
4526,41.979156,-87.668483,Bike Rack
4527,41.978939,-87.660117,Bike Rack
4528,41.909548,-87.759829,Bike Rack
4529,41.831068,-87.612917,Bike Rack
4530,41.8919,-87.623983,Bike Rack
4531,41.909582,-87.759897,Bike Rack
4532,41.997161,-87.762621,Bike Rack
4533,41.931504,-87.760166,Bike Rack
4534,41.953114,-87.760894,Bike Rack
4535,41.880188,-87.759737,Bike Rack
4536,41.938782,-87.76049,Bike Rack
4537,41.99748,-87.762676,Bike Rack
4538,41.97918,-87.659762,Bike Rack
4539,41.678014,-87.636097,Bike Rack
4540,41.89503,-87.759917,Bike Rack
4541,41.967507,-87.761799,Bike Rack
4542,41.967507,-87.761799,Bike Rack
4543,41.970141,-87.763766,Bike Rack
4544,41.978683,-87.770691,Bike Rack
4545,41.997384,-87.763064,Bike Rack
4546,41.891752,-87.633901,Bike Rack
4547,41.93296,-87.643048,Bike Rack
4548,41.882818,-87.67072,Bike Rack
4549,41.891831,-87.629828,Bike Rack
4550,41.892016,-87.614921,Bike Rack
4551,41.891947,-87.624335,Bike Rack
4552,41.891947,-87.624335,Bike Rack
4553,41.885831,-87.640925,Bike Rack
4554,41.795222,-87.703719,Bike Rack
4555,41.938724,-87.76173,Bike Rack
4556,41.997463,-87.764063,Bike Rack
4557,41.997193,-87.764149,Bike Rack
4558,41.923923,-87.761404,Bike Rack
4559,41.997192,-87.764238,Bike Rack
4560,41.997192,-87.764283,Bike Rack
4561,41.984275,-87.764663,Bike Rack
4562,41.979049,-87.773074,Bike Rack
4563,41.978195,-87.812073,Bike Rack
4564,41.997459,-87.764556,Bike Rack
4565,41.889937,-87.76755,Bike Rack
4566,41.879188,-87.640761,Bike Rack
4567,41.980658,-87.668474,Bike Rack
4568,41.979869,-87.814001,Bike Rack
4569,41.979869,-87.814001,Bike Rack
4570,41.979869,-87.814001,Bike Rack
4571,41.909537,-87.761558,Bike Rack
4572,41.794326,-87.703471,Bike Rack
4573,41.978169,-87.836681,Bike Rack
4574,41.794639,-87.703767,Bike Rack
4575,41.795245,-87.655078,Bike Rack
4576,41.98078,-87.65981,Bike Rack
4577,41.888767,-87.76174,Bike Rack
4578,41.881757,-87.641328,Bike Rack
4579,41.775524,-87.757972,Bike Rack
4580,41.938743,-87.763298,Bike Rack
4581,41.980986,-87.659816,Bike Rack
4582,41.887883,-87.762025,Bike Rack
4583,41.773163,-87.611465,Bike Rack
4584,41.79823,-87.744952,Bike Rack
4585,41.792809,-87.8001,Bike Rack
4586,41.980386,-87.772263,Bike Rack
4587,41.980051,-87.777447,Bike Rack
4588,41.873712,-87.774265,Bike Rack
4589,41.884349,-87.641057,Bike Rack
4590,41.795466,-87.578942,Bike Rack
4591,41.795526,-87.580677,Bike Rack
4592,41.795526,-87.580677,Bike Rack
4593,41.691552,-87.621958,Bike Rack
4594,41.878118,-87.62583,Bike Rack
4595,41.878118,-87.62583,Bike Rack
4596,41.883039,-87.625976,Bike Rack
4597,41.883039,-87.625976,Bike Rack
4598,41.882717,-87.624015,Bike Rack
4599,41.886677,-87.629674,Bike Rack
4600,41.891369,-87.686876,Bike Rack
4601,41.891369,-87.686876,Bike Rack
4602,41.883281,-87.641375,Bike Rack
4603,41.981747,-87.669891,Bike Rack
4604,41.981772,-87.668565,Bike Rack
4605,41.981344,-87.716281,Bike Rack
4606,41.79501,-87.585584,Bike Rack
4607,41.880383,-87.763368,Bike Rack
4608,41.981451,-87.708615,Bike Rack
4609,41.795015,-87.585223,Bike Rack
4610,41.79348,-87.703483,Bike Rack
4611,41.923943,-87.763648,Bike Rack
4612,41.795,-87.584113,Bike Rack
4613,41.795,-87.584113,Bike Rack
4614,41.841989,-87.613432,Bike Rack
4615,41.841989,-87.613432,Bike Rack
4616,41.981556,-87.712643,Bike Rack
4617,41.981425,-87.773197,Bike Rack
4618,41.793486,-87.641296,Bike Rack
4619,41.791653,-87.687811,Bike Rack
4620,41.894722,-87.764021,Bike Rack
4621,41.982343,-87.661023,Bike Rack
4622,41.875881,-87.630012,Bike Rack
4623,41.85757,-87.640744,Bike Rack
4624,41.982645,-87.668694,Bike Rack
4625,41.793592,-87.615772,Bike Rack
4626,41.982412,-87.660219,Bike Rack
4627,41.982419,-87.659857,Bike Rack
4628,41.982478,-87.659859,Bike Rack
4629,41.982285,-87.693978,Bike Rack
4630,41.98207,-87.773709,Bike Rack
4631,41.802034,-87.612284,Bike Rack
4632,41.891888,-87.6354,Bike Rack
4633,41.892073,-87.623977,Bike Rack
4634,41.881723,-87.641541,Bike Rack
4635,41.881723,-87.641541,Bike Rack
4636,41.881723,-87.641541,Bike Rack
4637,41.98141,-87.807084,Bike Rack
4638,41.98141,-87.807084,Bike Rack
4639,41.98278,-87.656636,Bike Rack
4640,41.98278,-87.656636,Bike Rack
4641,41.982787,-87.694306,Bike Rack
4642,41.87298,-87.763267,Bike Rack
4643,41.909251,-87.764854,Bike Rack
4644,41.791662,-87.762417,Bike Rack
4645,41.938721,-87.76546,Bike Rack
4646,41.982983,-87.668457,Bike Rack
4647,41.967922,-87.766716,Bike Rack
4648,41.891828,-87.665713,Bike Rack
4649,41.706868,-87.637208,Bike Rack
4650,41.982838,-87.71233,Bike Rack
4651,41.765924,-87.611079,Bike Rack
4652,41.885827,-87.64168,Bike Rack
4653,41.885827,-87.64168,Bike Rack
4654,41.98361,-87.668894,Bike Rack
4655,41.981404,-87.836572,Bike Rack
4656,41.98322,-87.713922,Bike Rack
4657,41.982934,-87.774434,Bike Rack
4658,41.983042,-87.768491,Bike Rack
4659,41.887822,-87.765266,Bike Rack
4660,41.880373,-87.765032,Bike Rack
4661,41.909414,-87.765817,Bike Rack
4662,41.983699,-87.660007,Bike Rack
4663,41.983009,-87.728275,Bike Rack
4664,41.792947,-87.606014,Bike Rack
4665,41.894801,-87.765447,Bike Rack
4666,41.918648,-87.765472,Bike Rack
4667,41.953311,-87.767171,Bike Rack
4668,41.932768,-87.643692,Bike Rack
4669,41.889161,-87.765738,Bike Rack
4670,41.889161,-87.765738,Bike Rack
4671,41.791712,-87.664706,Bike Rack
4672,41.953059,-87.767384,Bike Rack
4673,41.953059,-87.767384,Bike Rack
4674,41.983483,-87.79523,Bike Rack
4675,41.983455,-87.779045,Bike Rack
4676,41.983455,-87.779045,Bike Rack
4677,41.79045,-87.779207,Bike Rack
4678,41.79045,-87.779207,Bike Rack
4679,41.984229,-87.669097,Bike Rack
4680,41.791313,-87.689039,Bike Rack
4681,41.938624,-87.767282,Bike Rack
4682,41.953246,-87.767711,Bike Rack
4683,41.880366,-87.766023,Bike Rack
4684,41.792662,-87.594685,Bike Rack
4685,41.984326,-87.669067,Bike Rack
4686,41.887088,-87.766394,Bike Rack
4687,41.909458,-87.767224,Bike Rack
4688,41.777012,-87.762744,Bike Rack
4689,41.797226,-87.751694,Bike Rack
4690,41.984118,-87.775232,Bike Rack
4691,41.879179,-87.641582,Bike Rack
4692,41.87789,-87.641597,Bike Rack
4693,41.791198,-87.671949,Bike Rack
4694,41.953273,-87.768341,Bike Rack
4695,41.984631,-87.669676,Bike Rack
4696,41.790565,-87.710992,Bike Rack
4697,41.952979,-87.768497,Bike Rack
4698,41.984517,-87.776026,Bike Rack
4699,41.985218,-87.669947,Bike Rack
4700,41.985495,-87.669269,Bike Rack
4701,41.982444,-87.836546,Bike Rack
4702,41.787345,-87.741644,Bike Rack
4703,41.792299,-87.580369,Bike Rack
4704,41.956894,-87.769682,Bike Rack
4705,41.953021,-87.769707,Bike Rack
4706,41.985615,-87.669062,Bike Rack
4707,41.894681,-87.768156,Bike Rack
4708,41.953288,-87.769848,Bike Rack
4709,41.776984,-87.764562,Bike Rack
4710,41.776984,-87.764562,Bike Rack
4711,41.953018,-87.769907,Bike Rack
4712,41.953018,-87.769907,Bike Rack
4713,41.985222,-87.69898,Bike Rack
4714,41.953012,-87.77024,Bike Rack
4715,41.909468,-87.768803,Bike Rack
4716,41.909468,-87.768803,Bike Rack
4717,41.894675,-87.76847,Bike Rack
4718,41.93844,-87.769954,Bike Rack
4719,41.985386,-87.776772,Bike Rack
4720,41.953009,-87.770885,Bike Rack
4721,41.953272,-87.770999,Bike Rack
4722,41.953003,-87.771023,Bike Rack
4723,41.88172,-87.641966,Bike Rack
4724,41.986968,-87.66012,Bike Rack
4725,41.953001,-87.771189,Bike Rack
4726,41.986749,-87.700965,Bike Rack
4727,41.986395,-87.777316,Bike Rack
4728,41.788263,-87.703576,Bike Rack
4729,41.98682,-87.79125,Bike Rack
4730,41.982554,-87.836554,Bike Rack
4731,41.982554,-87.836554,Bike Rack
4732,41.986594,-87.777798,Bike Rack
4733,41.894918,-87.770445,Bike Rack
4734,41.91978,-87.770824,Bike Rack
4735,41.953219,-87.772039,Bike Rack
4736,41.909357,-87.770334,Bike Rack
4737,41.986767,-87.794045,Bike Rack
4738,41.986767,-87.794045,Bike Rack
4739,41.985784,-87.728384,Bike Rack
4740,41.97394,-87.862419,Bike Rack
4741,41.790206,-87.601069,Bike Rack
4742,41.790206,-87.601069,Bike Rack
4743,41.898333,-87.770501,Bike Rack
4744,41.987081,-87.689729,Bike Rack
4745,41.987078,-87.701513,Bike Rack
4746,41.787587,-87.708079,Bike Rack
4747,41.880021,-87.770325,Bike Rack
4748,41.987118,-87.702161,Bike Rack
4749,41.987103,-87.778406,Bike Rack
4750,41.938354,-87.772213,Bike Rack
4751,41.924037,-87.771802,Bike Rack
4752,41.987401,-87.68974,Bike Rack
4753,41.796005,-87.759575,Bike Rack
4754,41.938626,-87.772109,Bike Rack
4755,41.987503,-87.70223,Bike Rack
4756,41.987503,-87.70223,Bike Rack
4757,41.987989,-87.660389,Bike Rack
4758,41.938623,-87.772224,Bike Rack
4759,41.787887,-87.669181,Bike Rack
4760,41.95323,-87.773414,Bike Rack
4761,41.95323,-87.773414,Bike Rack
4762,41.952959,-87.773516,Bike Rack
4763,41.952958,-87.773572,Bike Rack
4764,41.96755,-87.773826,Bike Rack
4765,41.788148,-87.625344,Bike Rack
4766,41.988577,-87.667867,Bike Rack
4767,41.911072,-87.630556,Bike Rack
4768,41.98915,-87.660371,Bike Rack
4769,41.98915,-87.660371,Bike Rack
4770,41.989086,-87.6651,Bike Rack
4771,41.988179,-87.802925,Bike Rack
4772,41.988179,-87.802925,Bike Rack
4773,41.989241,-87.658269,Bike Rack
4774,41.989241,-87.658269,Bike Rack
4775,41.784204,-87.741805,Bike Rack
4776,41.938551,-87.773938,Bike Rack
4777,41.938551,-87.773938,Bike Rack
4778,41.953174,-87.774473,Bike Rack
4779,41.967581,-87.774935,Bike Rack
4780,41.785377,-87.762198,Bike Rack
4781,41.952948,-87.774608,Bike Rack
4782,41.989372,-87.660438,Bike Rack
4783,41.865608,-87.772389,Bike Rack
4784,41.989348,-87.669689,Bike Rack
4785,41.953222,-87.775194,Bike Rack
4786,41.931244,-87.774854,Bike Rack
4787,41.945653,-87.774966,Bike Rack
4788,41.953011,-87.775675,Bike Rack
4789,41.990074,-87.660122,Bike Rack
4790,41.879996,-87.773332,Bike Rack
4791,41.989824,-87.670489,Bike Rack
4792,41.784813,-87.762176,Bike Rack
4793,41.988931,-87.702785,Bike Rack
4794,41.894598,-87.773522,Bike Rack
4795,41.952951,-87.775812,Bike Rack
4796,41.880156,-87.77308,Bike Rack
4797,41.880156,-87.77308,Bike Rack
4798,41.784952,-87.722731,Bike Rack
4799,41.785235,-87.703131,Bike Rack
4800,41.938591,-87.775251,Bike Rack
4801,41.953006,-87.776008,Bike Rack
4802,41.98969,-87.780798,Bike Rack
4803,41.953142,-87.77604,Bike Rack
4804,41.9677,-87.777032,Bike Rack
4805,41.894859,-87.774128,Bike Rack
4806,41.860243,-87.614325,Bike Rack
4807,41.860243,-87.614325,Bike Rack
4808,41.860243,-87.614325,Bike Rack
4809,41.882227,-87.626341,Bike Rack
4810,41.881772,-87.626346,Bike Rack
4811,41.878383,-87.625686,Bike Rack
4812,41.885899,-87.625837,Bike Rack
4813,41.884641,-87.625834,Bike Rack
4814,41.892375,-87.677077,Bike Rack
4815,41.892779,-87.614609,Bike Rack
4816,41.892599,-87.624235,Bike Rack
4817,41.892599,-87.624235,Bike Rack
4818,41.892645,-87.657804,Bike Rack
4819,41.874303,-87.629371,Bike Rack
4820,41.874375,-87.624306,Bike Rack
4821,41.874375,-87.624306,Bike Rack
4822,41.874375,-87.624306,Bike Rack
4823,41.874375,-87.624306,Bike Rack
4824,41.873518,-87.66925,Bike Rack
4825,41.873519,-87.669245,Bike Rack
4826,41.873519,-87.669245,Bike Rack
4827,41.873519,-87.669245,Bike Rack
4828,41.873519,-87.669245,Bike Rack
4829,41.873369,-87.72551,Bike Rack
4830,41.87429,-87.627742,Bike Rack
4831,41.702869,-87.637995,Bike Rack
4832,41.827259,-87.641275,Bike Rack
4833,41.827259,-87.641275,Bike Rack
4834,41.896568,-87.642841,Bike Rack
4835,41.932907,-87.644054,Bike Rack
4836,41.973294,-87.778341,Bike Rack
4837,41.909281,-87.775613,Bike Rack
4838,41.990988,-87.671583,Bike Rack
4839,41.79338,-87.585359,Bike Rack
4840,41.784872,-87.647482,Bike Rack
4841,41.953139,-87.777118,Bike Rack
4842,41.784684,-87.657232,Bike Rack
4843,41.78432,-87.688481,Bike Rack
4844,41.777921,-87.774053,Bike Rack
4845,41.953178,-87.777501,Bike Rack
4846,41.990855,-87.699225,Bike Rack
4847,41.952907,-87.777552,Bike Rack
4848,41.785385,-87.608688,Bike Rack
4849,41.986692,-87.778728,Bike Rack
4850,41.952948,-87.778121,Bike Rack
4851,41.783513,-87.723014,Bike Rack
4852,41.991982,-87.660488,Bike Rack
4853,41.990701,-87.746065,Bike Rack
4854,41.990701,-87.746065,Bike Rack
4855,41.991247,-87.799095,Bike Rack
4856,41.95289,-87.778341,Bike Rack
4857,41.991473,-87.782085,Bike Rack
4858,41.992313,-87.660445,Bike Rack
4859,41.783824,-87.674202,Bike Rack
4860,41.923938,-87.777389,Bike Rack
4861,41.783696,-87.683933,Bike Rack
4862,41.874242,-87.627829,Bike Rack
4863,41.874242,-87.627829,Bike Rack
4864,41.991536,-87.797923,Bike Rack
4865,41.992001,-87.798131,Bike Rack
4866,41.991924,-87.798583,Bike Rack
4867,41.991924,-87.798583,Bike Rack
4868,41.991924,-87.798583,Bike Rack
4869,41.992105,-87.803687,Bike Rack
4870,41.784195,-87.590481,Bike Rack
4871,41.781938,-87.644754,Bike Rack
4872,41.923898,-87.77832,Bike Rack
4873,41.992636,-87.660229,Bike Rack
4874,41.79338,-87.585359,Bike Rack
4875,41.938263,-87.778883,Bike Rack
4876,41.992273,-87.783303,Bike Rack
4877,41.794199,-87.771388,Bike Rack
4878,41.780936,-87.787643,Bike Rack
4879,41.778744,-87.64116,Bike Rack
4880,41.768794,-87.639986,Bike Rack
4881,41.948649,-87.646327,Bike Rack
4882,41.992523,-87.698413,Bike Rack
4883,41.953191,-87.779672,Bike Rack
4884,41.782495,-87.683906,Bike Rack
4885,41.993131,-87.660549,Bike Rack
4886,41.782281,-87.703047,Bike Rack
4887,41.782281,-87.703047,Bike Rack
4888,41.782281,-87.703047,Bike Rack
4889,41.892505,-87.686923,Bike Rack
4890,41.948888,-87.646497,Bike Rack
4891,41.921971,-87.644096,Bike Rack
4892,41.78201,-87.7034,Bike Rack
4893,41.777945,-87.774726,Bike Rack
4894,41.99277,-87.800017,Bike Rack
4895,41.993187,-87.660188,Bike Rack
4896,41.993338,-87.669822,Bike Rack
4897,41.993107,-87.783712,Bike Rack
4898,41.99298,-87.799791,Bike Rack
4899,41.993204,-87.655673,Bike Rack
4900,41.782378,-87.671719,Bike Rack
4901,41.782378,-87.671719,Bike Rack
4902,41.993682,-87.669836,Bike Rack
4903,41.765945,-87.609818,Bike Rack
4904,41.783288,-87.604557,Bike Rack
4905,41.780658,-87.776651,Bike Rack
4906,41.952869,-87.780728,Bike Rack
4907,41.783386,-87.602539,Bike Rack
4908,41.794305,-87.772272,Bike Rack
4909,41.993357,-87.800428,Bike Rack
4910,41.936317,-87.644863,Bike Rack
4911,41.782314,-87.637358,Bike Rack
4912,41.993226,-87.688706,Bike Rack
4913,41.781933,-87.683527,Bike Rack
4914,41.993524,-87.801295,Bike Rack
4915,41.993978,-87.660571,Bike Rack
4916,41.993822,-87.801217,Bike Rack
4917,41.993558,-87.712824,Bike Rack
4918,41.932742,-87.644303,Bike Rack
4919,41.874184,-87.624401,Bike Rack
4920,41.874184,-87.624401,Bike Rack
4921,41.857737,-87.642575,Bike Rack
4922,41.947944,-87.646049,Bike Rack
4923,41.905188,-87.643711,Bike Rack
4924,41.905188,-87.643711,Bike Rack
4925,41.87407,-87.625824,Bike Rack
4926,41.79405,-87.774078,Bike Rack
4927,41.867588,-87.629165,Bike Rack
4928,41.89304,-87.632733,Bike Rack
4929,41.892364,-87.707836,Bike Rack
4930,41.893089,-87.622893,Bike Rack
4931,41.994724,-87.655735,Bike Rack
4932,41.781478,-87.64304,Bike Rack
4933,41.780435,-87.71801,Bike Rack
4934,41.913021,-87.780689,Bike Rack
4935,41.913021,-87.780689,Bike Rack
4936,41.781468,-87.634902,Bike Rack
4937,41.781468,-87.634902,Bike Rack
4938,41.780995,-87.683628,Bike Rack
4939,41.780964,-87.683757,Bike Rack
4940,41.960426,-87.78211,Bike Rack
4941,41.994492,-87.802281,Bike Rack
4942,41.994788,-87.655375,Bike Rack
4943,41.993988,-87.724085,Bike Rack
4944,41.78203,-87.597681,Bike Rack
4945,41.87417,-87.624039,Bike Rack
4946,41.939908,-87.64531,Bike Rack
4947,41.994161,-87.784607,Bike Rack
4948,41.776708,-87.776897,Bike Rack
4949,41.994133,-87.813837,Bike Rack
